"obs","time...2","elapsed","date","hhmmss...5","species","ID","TIME...8","E","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","TIME...44","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","F_avg","dF/dt","dF_dc/dt","F_dc_avg","period","time...85","hhmmss...86","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","round","TIME...9","TIME...45","time...86","hhmmss...87","DarkAdaptedID","Fo","Fm","Fv","Fv/Fm","Adark","LightAdaptedID","Fs","Fm'","PhiPS2","PS2/1","Qabs_fs","Afs","ETR","Fv'/Fm'","PhiCO2","NPQ","DarkPulseID","Fo'","Fv'","qP","qN","qP_Fo","qN_Fo","TIME...69","time...110","hhmmss...111","tx"
29,1597160584.5,3494.90000009537,"20200811 09:43:04","09:43:04",NA,29,NA,0.00234465700851279,-5.86833071690704,404.895580645161,453.170844806466,38.9426594046741,34.7941860607915,0.165910476261222,2.6687548495158,0.160386016005123,0.100722286501793,0,23.5390427549135,23.0649806451613,2.83083082674079,52.9999437324431,1.60701778863046,3.03211225419991,1.22381303811032,-103.399374075414,164.069087768373,12.8262211113844,73.4959348043435,0,0,1,0,45805.2828549908,0,0,0,0,6,0.5,"0: Broadleaf",2,NA,404.895580645161,399.976806451613,18.700664516129,16.3999548387097,406.516580645161,18.775664516129,600.026258064516,85.8337903225806,0.0999361096774194,24.2053161290323,23.0649806451613,999.9,0,0,9998.18483870968,0,0.227353,0,0,0,0,2.21874516129032,0,-6.16258387096774,-1.63643225806452,33.5,38.875,36.375,37.691064516129,34.687,0,0,0,1597160586,0,2.21786538461538,-0.286834190700572,-0.874615383809476,-6.17081153846154,15,NA,NA,1596825426,1596825427,0,0.067,0.002,-1.621,-0.075,400,28,0.42,0.18,8.376127,-61.9457927954972,6.66583529278409,0,2.329865,-0.55520848030019,0.0562856510577962,0,0,2,"0/2",100,100,-1.621,-0.075,-1.621,0,0,0,-0.075,0,0,0,-1,-1,-1,-1,5586,5586,2,640.938,801.431,23.9876,25.082,30.0003,25.2081,25.133,25.9789,-30,-30,-999.9,400,20,103.274,103.742,NA,1597160576.5,NA,NA,NA,"-",0,0,0,NA,0,"-",0,0,NA,0.5,0,-5.86833071690704,NA,NA,NA,NA,"-",0,0,NA,NA,NA,NA,1597160576.5,0,"--:--:--","B"
30,1597160723,3633.40000009537,"20200811 09:45:23","09:45:23",NA,30,NA,0.000406245516638203,-0.967026954896978,400.802966666667,455.761431628962,39.1644487776607,34.441763099275,0.0231830552056226,2.66835556997828,0.0230717366241459,0.0144297922473145,0,24.1664490580507,23.6430733333333,2.93135925333694,47.8292233867666,1.4569104547067,3.04606755356558,1.47444879863024,-17.9154272837447,91.8992952204461,7.20916497205291,81.1930329087543,0,0,1,0,45782.8192089495,0,0,0,0,6,0.5,"0: Broadleaf",2,NA,400.802966666667,399.998766666667,16.9542433333333,16.5548866666667,402.423966666667,17.0292433333333,600.0019,85.8319366666667,0.09996994,24.2819,23.6430733333333,999.9,0,0,9995.98266666667,0,0.227353,0,0,0,0,2.28307666666667,0,-5.81742666666667,-1.53503666666667,33.5704,38.937,36.4538,37.812,34.7748,0,0,0,1597160724,0,2.29277692307692,0.281449575640341,0.423234192793188,-5.8086,15,NA,NA,1596825426,1596825427,0,0.067,0.002,-1.621,-0.075,400,28,0.42,0.18,0.805677775,-0.0492495872420278,0.0321591638327923,1,0.406566625,-0.161847816135085,0.0156482023115876,0,1,2,"1/2",100,100,-1.621,-0.075,-1.621,0,0,0,-0.075,0,0,0,-1,-1,-1,-1,5588.3,5588.3,2,645.3,801.078,24.0128,25.1535,30.0002,25.2706,25.1979,25.9814,-30,-30,-999.9,400,20,103.264,103.731,NA,1597160715.25,NA,NA,NA,"-",0,0,0,NA,0,"-",0,0,NA,0.5,0,-0.967026954896978,NA,NA,NA,NA,"-",0,0,NA,NA,NA,NA,1597160715.25,0,"--:--:--","CB"
31,1597160869,3779.40000009537,"20200811 09:47:49","09:47:49",NA,31,NA,0.00180166448300601,-1.1039032633984,400.379741935484,405.528806647335,34.8469048100786,34.4044480352856,0.119938011377417,2.66880272151667,0.117022033564247,0.0733948552369739,0,23.8158784455596,23.2678161290323,2.86575428995509,51.6290675678014,1.57698811058799,3.05445785654956,1.28876617936709,-79.453403700565,152.51053707803,11.9420265368737,84.9991599143388,0,0,1,0,45787.594884154,0,0,0,0,6,0.5,"0: Broadleaf",2,NA,400.379741935484,399.997193548387,18.3521064516129,16.5835290322581,402.000741935484,18.4271064516129,600.007709677419,85.8295419354839,0.100000525806452,24.3277967741936,23.2678161290323,999.9,0,0,9998.96967741935,0,0.227353,0,0,0,0,2.33936129032258,0,-5.45314516129032,-1.52287096774194,33.687,39.008,36.558,37.937,34.879,0,0,0,1597160870.4,0,2.32514615384615,0.295076919375302,0.831244458795246,-5.45210384615384,15,NA,NA,1596825426,1596825427,0,0.067,0.002,-1.621,-0.075,400,28,0.42,0.18,0.381281275,0.239955343339587,0.0381040210259938,0,1.76975075,-0.0279769981238303,0.00278148915825679,1,1,2,"1/2",100,100,-1.621,-0.075,-1.621,0,0,0,-0.075,0,0,0,-1,-1,-1,-1,5590.7,5590.7,2,641.759,800.45,24.0695,25.2447,30.0003,25.3565,25.2804,25.9884,-30,-30,-999.9,400,20,103.251,103.716,NA,1597160861,NA,NA,NA,"-",0,0,0,NA,0,"-",0,0,NA,0.5,0,-1.1039032633984,NA,NA,NA,NA,"-",0,0,NA,NA,NA,NA,1597160861,0,"--:--:--","CXC"
32,1597160963.5,3873.90000009537,"20200811 09:49:23","09:49:23",NA,32,NA,0.00162378849743197,-1.15253949562049,400.506466666667,408.022456724064,35.0626081659811,34.4167363272648,0.107632693708099,2.66845243655873,0.105277735206583,0.066005876672337,0,23.9218854198823,23.2376533333333,2.86053723726309,51.2061933470177,1.56928101870342,3.06463128018248,1.29125621855967,-71.60907273675,164.814571391275,12.9088229333175,106.114321587842,0,0,1,0,45769.8088856178,0,0,0,0,6,0.5,"0: Broadleaf",2,NA,400.506466666667,400.004266666667,18.2616733333333,16.6675433333333,402.127466666667,18.3366733333333,600.002033333334,85.8330466666667,0.0999886066666667,24.3833,23.2376533333333,999.9,0,0,9996.44,0,0.227353,0,0,0,0,2.31036333333333,0,-5.11095666666667,-1.46408333333333,33.687,39,36.562,37.9412,34.937,0,0,0,1597160964.6,0,2.3122,-0.0287692292952226,1.16158463183546,-5.101872,15,NA,NA,1596825426,1596825427,0,0.067,0.002,-1.621,-0.075,400,28,0.42,0.18,0.54044105,-0.740363166979363,0.0737032681951588,0,1.59366275,0.0109827016885538,0.00131866217717049,1,1,2,"1/2",100,100,-1.621,-0.075,-1.621,0,0,0,-0.075,0,0,0,-1,-1,-1,-1,5592.3,5592.3,2,646.543,800.387,24.1227,25.2745,30.0002,25.3879,25.312,25.9903,-30,-30,-999.9,400,20,103.249,103.712,NA,1597160955.75,NA,NA,NA,"-",0,0,0,NA,0,"-",0,0,NA,0.5,0,-1.15253949562049,NA,NA,NA,NA,"-",0,0,NA,NA,NA,NA,1597160955.75,0,"--:--:--","CXC"
33,1597161120,4030.40000009537,"20200811 09:52:00","09:52:00",NA,33,NA,0.000662399812278799,-0.799745727866626,400.5296,421.939407606154,36.2605130855364,34.4206029115466,0.0396881927980537,2.66852521902029,0.0393631637151468,0.0246309578976931,0,24.3161378230541,23.5182133333333,2.90938608945584,48.6030284695063,1.50033690963915,3.08692062384644,1.4090491798167,-29.211831721495,141.870116684421,11.1339903889531,123.79227535188,0,0,1,0,45753.2236857991,0,0,0,0,6,0.5,"0: Broadleaf",2,NA,400.5296,399.995166666667,17.45842,16.8075866666667,402.1506,17.53342,600.001866666667,85.83773,0.09999573,24.5043433333333,23.5182133333333,999.9,0,0,9996.33533333333,0,0.227353,0,0,0,0,2.33585333333333,0,-5.23369,-1.44904666666667,33.6954,38.937,36.562,37.9204666666667,34.937,0,0,0,1597161121.2,0,2.35183076923077,-0.191268371783351,-0.838769233767359,-5.26486153846154,15,NA,NA,1596825426,1596825427,0,0.067,0.002,-1.621,-0.075,400,28,0.42,0.18,0.532379975,0.00308371857410774,0.02863708457358,1,0.652026175,-0.0253417373358355,0.00255421576895433,1,2,2,"2/2",100,100,-1.621,-0.075,-1.621,0,0,0,-0.075,0,0,0,-1,-1,-1,-1,5594.9,5594.9,2,643.957,799.906,24.1704,25.2864,29.9999,25.4071,25.3311,25.9931,-30,-30,-999.9,400,20,103.252,103.715,NA,1597161112.25,NA,NA,NA,"-",0,0,0,NA,0,"-",0,0,NA,0.5,0,-0.799745727866626,NA,NA,NA,NA,"-",0,0,NA,NA,NA,NA,1597161112.25,0,"--:--:--","CC"
34,1597161251.5,4161.90000009537,"20200811 09:54:11","09:54:11",NA,34,NA,0.00164830847757676,-0.984824759801125,400.320933333333,405.203116159141,34.8211016822477,34.40155163974,0.107189352588215,2.66778261345226,0.104852954846492,0.0657387712457851,0,24.0016021201249,23.48549,2.90365123687629,51.5498938302862,1.58804285780518,3.08059384764859,1.31560837907112,-72.6904038611351,141.606748267518,11.1126533776613,80.0289977840438,0,0,1,0,45738.6913003272,0,0,0,0,6,0.5,"0: Broadleaf",2,NA,400.320933333333,399.995966666667,18.4795966666667,16.8617766666667,401.941933333333,18.5545966666667,600.010533333334,85.83494,0.09999064,24.4700633333333,23.48549,999.9,0,0,9992.16366666667,0,0.227353,0,0,0,0,2.33753,0,-5.35632333333333,-1.47928333333333,33.6912,38.937,36.562,37.875,34.937,0,0,0,1597161252.6,0,2.321576,0.267838451927866,1.30934615519458,-5.345432,15,NA,NA,1596825426,1596825427,0,0.067,0.002,-1.621,-0.075,400,28,0.42,0.18,0.31337445,0.230643602251407,0.0311831431794086,0,1.61852775,-0.0137447279549743,0.00162034330853063,1,1,2,"1/2",100,100,-1.621,-0.075,-1.621,0,0,0,-0.075,0,0,0,-1,-1,-1,-1,5597.1,5597.1,2,644.865,799.327,24.191,25.2831,30.0002,25.4177,25.3438,25.9976,-30,-30,-999.9,400,20,103.259,103.715,NA,1597161243.75,NA,NA,NA,"-",0,0,0,NA,0,"-",0,0,NA,0.5,0,-0.984824759801125,NA,NA,NA,NA,"-",0,0,NA,NA,NA,NA,1597161243.75,0,"--:--:--","CC"
35,1597161348,4258.40000009537,"20200811 09:55:48","09:55:48",NA,35,NA,0.00120100763905133,-1.14248318505141,400.6484,414.712569525079,35.6372838994732,34.4287147867754,0.0752669264453322,2.66905222481701,0.0741073536930732,0.0464197909016453,0,24.1347002248941,23.5215366666667,2.90996906632558,50.4106206780975,1.5534875614512,3.08166719741692,1.35648150487438,-52.9644368821636,137.324705375047,10.7737680698622,95.134036562746,0,0,1,0,45771.4995687713,0,0,0,0,6,0.5,"0: Broadleaf",2,NA,400.6484,399.9871,18.078,16.8987066666667,402.2694,18.153,600.001266666667,85.8324766666667,0.100013733333333,24.4758833333333,23.5215366666667,999.9,0,0,10000.139,0,0.227353,0,0,0,0,2.2841,0,-5.29327666666667,-1.46975,33.687,38.8915333333333,36.562,37.812,34.9328666666667,0,0,0,1597161349.2,0,2.30503076923077,0.343535049841432,-1.13245128643837,-5.32017692307692,15,NA,NA,1596825426,1596825427,0,0.067,0.002,-1.621,-0.075,400,28,0.42,0.18,0.6608345,0.0774335909943713,0.0280816960483159,1,1.179871,-0.0162616885553507,0.00172362960058128,1,2,2,"2/2",100,100,-1.621,-0.075,-1.621,0,0,0,-0.075,0,0,0,-1,-1,-1,-1,5598.7,5598.7,2,640.311,799.544,24.1897,25.2817,30,25.4163,25.3417,25.9994,-30,-30,-999.9,400,20,103.26,103.721,NA,1597161340.25,NA,NA,NA,"-",0,0,0,NA,0,"-",0,0,NA,0.5,0,-1.14248318505141,NA,NA,NA,NA,"-",0,0,NA,NA,NA,NA,1597161340.25,0,"--:--:--","C"
1,1597760811.1,0,"20200818 08:26:51","08:26:51",NA,1,NA,0.00284271350417337,-0.972520318460257,399.824709677419,398.300009519814,34.4569606497072,34.5888625630326,0.175162173236348,2.68129129555955,0.169044343855913,0.10618457627256,0,21.7728952735072,21.7747096774194,2.61726664777099,43.4607951573055,1.19453100999107,2.74852543693112,1.42273563777991,-125.363665534046,116.14056583302,8.90424255755665,-0.318857143469288,0,0,1,0,46406.2219004296,0,0,0,0,6,0.5,"0: Broadleaf",2,NA,399.824709677419,399.988774193548,13.808,11.0045774193548,401.010741935484,13.867,600.008290322581,86.4100645161291,0.100002835483871,22.5781516129032,21.7747096774194,999.9,0,0,10007.0790322581,0,0.227353,0,0,0,0,2.22540322580645,0,-32.680135483871,-5.83792580645161,28.3181290322581,34.04,31.0863870967742,33.312,29.911,0,0,0,1597760811.9,0,2.2158,0.0741333362220713,-1.8181504488485,-32.6658115384615,15,NA,NA,1597431239,1597431237,0,0.049,0.003,-1.186,-0.059,400,20,0.66,0.1,-0.1698341,0.181804705440901,0.0250125715049453,0,2.80355875,-0.00452093808630701,0.000755186028406254,1,1,2,"1/2",100,100,-1.186,-0.059,-1.186,0,0,0,-0.059,0,0,0,-1,-1,-1,-1,5492.9,5492.9,2,642.268,826.976,22.5734,23.2626,30.0008,23.1573,23.0498,25.7412,-30,-30,-999.9,400,20,103.408,103.926,NA,1597760803.1,1597760803.1,0,"--:--:--",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CXC"
2,1597761043.6,232.5,"20200818 08:30:43","08:30:43",NA,2,NA,0.000966236281595008,-0.608119774227301,400.225533333333,407.06045500959,35.2195838092609,34.6282144098409,0.0515232285935071,2.68024292329744,0.0509792500283025,0.0319104268897248,0,22.7596517762254,22.4417266666667,2.72583981670007,39.7256499932177,1.12241698518632,2.8254213219367,1.60342283151376,-42.6110200183398,85.4903568243077,6.59438063523627,49.4737174412041,0,0,1,0,46307.0024011679,0,0,0,0,6,0.5,"0: Broadleaf",2,NA,400.225533333333,400.004133333333,12.9726566666667,12.0189866666667,401.411533333333,13.0316566666667,600.0199,86.42176,0.0999921766666667,23.0333666666667,22.4417266666667,999.9,0,0,9999.394,0,0.227353,0,0,0,0,2.30834666666667,0,-27.58216,-4.98842,29.3687,35.0227333333333,32.1601333333333,34.1912,30.906,0,0,0,1597761044.7,0,2.28243461538462,0.111606848405735,3.49240342565529,-27.5740153846154,15,NA,NA,1597431239,1597431237,0,0.049,0.003,-1.186,-0.059,400,20,0.66,0.1,0.2215347,0.0943826116322704,0.0316185704414352,1,0.9542286,-0.0156704690431551,0.00172757061794881,1,2,2,"2/2",100,100,-1.186,-0.059,-1.186,0,0,0,-0.059,0,0,0,-1,-1,-1,-1,5496.7,5496.8,2,641.519,825.98,22.7982,23.6959,30.0006,23.6533,23.5559,25.7421,-30,-30,-999.9,400,20,103.349,103.856,NA,1597761035.85,1597761035.85,0,"--:--:--",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CXC"
3,1597761197.6,386.5,"20200818 08:33:17","08:33:17",NA,3,NA,0.0023549651700735,-1.21120815583515,400.27135483871,403.238895546203,34.8903664998579,34.6335991492097,0.146640311963936,2.67956937711622,0.142323529934005,0.0893294668002415,0,22.433993098768,22.2960290322581,2.70179337158572,45.9362481232507,1.30323179099074,2.83704447845645,1.39856158059498,-103.853964000241,116.319952317419,8.97117142423703,21.4371597414146,0,0,1,0,46278.4083318264,0,0,0,0,6,0.5,"0: Broadleaf",2,NA,400.27135483871,400.002774193548,15.0618580645161,12.7423838709677,401.45735483871,15.1208580645161,600.005387096774,86.4252806451613,0.100019580645161,23.1012290322581,22.2960290322581,999.9,0,0,9994.92064516129,0,0.227353,0,0,0,0,2.28658709677419,0,-24.8854903225806,-4.59624838709677,29.9634193548387,35.562,32.75,34.7154516129032,31.433,0,0,0,1597761198.9,0,2.278216,0.401746161008659,0.938507679046944,-24.824268,15,NA,NA,1597431239,1597431237,0,0.049,0.003,-1.186,-0.059,400,20,0.66,0.1,0.26865695,0.0440825515947462,0.0203412359800849,1,2.31835875,0.0319921575984929,0.00320105856514686,1,2,2,"2/2",100,100,-1.186,-0.059,-1.186,0,0,0,-0.059,0,0,0,-1,-1,-1,-1,5499.3,5499.3,2,642.962,825.742,22.913,23.8908,30.0005,23.8927,23.8003,25.7462,-30,-30,-999.9,400,20,103.324,103.829,NA,1597761189.6,1597761189.6,0,"--:--:--",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CC"
4,1597761338.6,527.5,"20200818 08:35:38","08:35:38",NA,4,NA,0.0013415140990192,-0.790135047932404,400.253129032258,405.427794688389,35.0817621066614,34.6339970744947,0.0782846562527127,2.67956072919687,0.0770359028882615,0.0482579755458218,0,22.8945536005661,22.5491838709677,2.74369472745684,44.3613482170308,1.27180826611115,2.86692879551142,1.47188646134569,-59.1607717667467,104.793960772464,8.09975284853764,53.732941854255,0,0,1,0,46251.2043450043,0,0,0,0,6,0.5,"0: Broadleaf",2,NA,400.253129032258,399.999935483871,14.6978483870968,13.3760322580645,401.439129032258,14.7568483870968,599.991193548387,86.4302548387097,0.0999795612903225,23.2746,22.5491838709677,999.9,0,0,9994.29322580645,0,0.227353,0,0,0,0,2.28323225806452,0,-22.6551,-4.22328387096774,30.401,35.937,33.2256129032258,35.0701935483871,31.8465483870968,0,0,0,1597761339.9,0,2.29086153846154,0.801852980152232,1.31262903713264,-22.6306461538462,15,NA,NA,1597431239,1597431237,0,0.049,0.003,-1.186,-0.059,400,20,0.66,0.1,0.2492195,0.0253805403377105,0.0264625329976176,1,1.32337,-0.035308142589119,0.00354597800331587,1,2,2,"2/2",100,100,-1.186,-0.059,-1.186,0,0,0,-0.059,0,0,0,-1,-1,-1,-1,5501.7,5501.7,2,636.717,824.45,23.0139,24.0246,30.0003,24.061,23.9718,25.7463,-30,-30,-999.9,400,20,103.305,103.804,NA,1597761330.6,1597761330.6,0,"--:--:--",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CC"
5,1597761477.6,666.5,"20200818 08:37:57","08:37:57",NA,5,NA,0.00384310569122463,-2.28295935111573,400.744032258064,404.829969642281,35.0323325267103,34.6787521896278,0.30324363207453,2.68056408278533,0.285393051195832,0.179886832884899,0,22.2170347462123,22.105864516129,2.67068736004909,53.3970183161109,1.53370201227759,2.87226152441333,1.1369853477715,-169.480960983006,173.346160064002,13.365332008878,17.2305310898734,0,0,1,0,46273.4068176556,0,0,0,0,6,0.5,"0: Broadleaf",2,NA,400.744032258064,400.001193548387,17.7233,13.9484032258064,401.930032258064,17.7823,600.015322580645,86.4358548387097,0.100061851612903,23.3053709677419,22.105864516129,999.9,0,0,9999.70225806452,0,0.227353,0,0,0,0,2.31522903225806,0,-20.6203935483871,-3.89377096774193,30.8,36.2378064516129,33.5924838709677,35.304,32.179,0,0,0,1597761478.5,0,2.306192,-0.401276920527448,-1.93943844429694,-20.598928,15,NA,NA,1597431239,1597431237,0,0.049,0.003,-1.186,-0.059,400,20,0.66,0.1,0.73398065,0.228077043151968,0.0331994823683668,0,3.7760625,-0.0290658911819912,0.00307223107041116,1,1,2,"1/2",100,100,-1.186,-0.059,-1.186,0,0,0,-0.059,0,0,0,-1,-1,-1,-1,5504,5504,2,645.969,821.257,23.088,24.1349,30.0003,24.1961,24.1097,25.752,-30,-30,-999.9,400,20,103.292,103.79,NA,1597761469.6,1597761469.6,0,"--:--:--",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
6,1597761594.1,783,"20200818 08:39:54","08:39:54",NA,6,NA,0.00121901981287613,-0.839376781436196,400.359466666667,408.054437888116,35.312051210038,34.6461468781604,0.0730091593292425,2.68052722590473,0.0719221641486277,0.0450476666035522,0,23.1317756416625,22.7617033333333,2.77930817733397,46.4324475768063,1.34754243009692,2.90215678996435,1.43176574723705,-53.7587737478375,103.362625565078,8.00304793201502,57.6068997492558,0,0,1,0,46245.6785015587,0,0,0,0,6,0.5,"0: Broadleaf",2,NA,400.359466666667,400.008133333333,15.5717566666667,14.37171,401.545466666667,15.6307566666667,599.995433333333,86.4376333333333,0.0999654066666667,23.4769533333333,22.7617033333333,999.9,0,0,9999.274,0,0.227353,0,0,0,0,2.28588,0,-19.4663933333333,-3.70210666666667,31.062,36.4622,33.8708,35.5413333333333,32.437,0,0,0,1597761594.9,0,2.294424,0.367430782864553,2.24639230182908,-19.463348,15,NA,NA,1597431239,1597431237,0,0.049,0.003,-1.186,-0.059,400,20,0.66,0.1,0.3598686,-0.0136598949343341,0.0306744584408592,1,1.2037645,-0.0758870544090067,0.00736884249729901,1,2,2,"2/2",100,100,-1.186,-0.059,-1.186,0,0,0,-0.059,0,0,0,-1,-1,-1,-1,5505.9,5506,2,643.55,820.333,23.1769,24.2413,30.0005,24.3068,24.2244,25.7606,-30,-30,-999.9,400,20,103.282,103.78,NA,1597761586.35,1597761586.35,0,"--:--:--",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CB"
7,1597761730.1,919,"20200818 08:42:10","08:42:10",NA,7,NA,0.000801548206332838,-0.614875257094569,400.279677419355,410.105534421425,35.4907111727578,34.6403772376714,0.0476364954383045,2.6818457741265,0.0471713683074961,0.0295235164259599,0,23.3796650229128,22.7817419354839,2.78268696546439,46.0615283515877,1.34725785643648,2.92490914793982,1.43542910902791,-35.3482758992782,119.247480111987,9.23542270010286,93.1346269128113,0,0,1,0,46260.8413573861,0,0,0,0,6,0.5,"0: Broadleaf",2,NA,400.279677419355,399.98564516129,15.5679580645161,14.7788870967742,401.465677419355,15.6269580645161,599.999064516129,86.4405096774193,0.0999249032258064,23.6065064516129,22.7817419354839,999.9,0,0,10006.9029032258,0,0.227353,0,0,0,0,2.28505806451613,0,-17.9641387096774,-3.44493225806452,31.375,36.75,34.185,35.8404516129032,32.75,0,0,0,1597761731.1,0,2.28145769230769,0.00708033747341338,1.24329574137809,-17.9930923076923,15,NA,NA,1597431239,1597431237,0,0.049,0.003,-1.186,-0.059,400,20,0.66,0.1,0.29158245,0.025893703564727,0.0163665799603185,1,0.790406325,-0.0269763714821782,0.00275304724248877,1,2,2,"2/2",100,100,-1.186,-0.059,-1.186,0,0,0,-0.059,0,0,0,-1,-1,-1,-1,5508.2,5508.2,2,645.254,817.929,23.2755,24.3602,30.0003,24.4313,24.35,25.7778,-30,-30,-999.9,400,20,103.274,103.767,NA,1597761722.1,1597761722.1,0,"--:--:--",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
8,1597761812.6,1001.5,"20200818 08:43:32","08:43:32",NA,8,NA,0.00121306998000766,-0.626451248745741,400.129266666667,403.174312453707,34.8914549617533,34.6279310351212,0.0741130531380343,2.68074614639527,0.07299330064546,0.0457200088768604,0,23.2522161781906,22.9095533333333,2.80432243878736,47.9314274504582,1.4010342511007,2.92299713491488,1.40328818768666,-53.4963861183377,99.1581814023251,7.6872530787284,53.3490483627158,0,0,1,0,46233.1240228067,0,0,0,0,6,0.5,"0: Broadleaf",2,NA,400.129266666667,399.9882,16.1890933333333,14.99566,401.315266666667,16.2480933333333,599.999066666667,86.4418833333333,0.09997681,23.5956533333333,22.9095533333333,999.9,0,0,10000.104,0,0.227353,0,0,0,0,2.37732,0,-16.9044866666667,-3.34388333333333,31.562,36.9433,34.3645,36.0020666666667,32.9266666666667,0,0,0,1597761813.9,0,2.3593,-0.887972651818535,1.07389401266451,-16.8907846153846,15,NA,NA,1597431239,1597431237,0,0.049,0.003,-1.186,-0.059,400,20,0.66,0.1,0.145212525,-0.147818060037524,0.0219983884341416,0,1.1911255,0.0637380112570336,0.00642553809030808,1,1,2,"1/2",100,100,-1.186,-0.059,-1.186,0,0,0,-0.059,0,0,0,-1,-1,-1,-1,5509.6,5509.6,2,643.761,818.007,23.3407,24.4168,30.0001,24.4942,24.412,25.7839,-30,-30,-999.9,400,20,103.272,103.761,NA,1597761804.85,1597761804.85,0,"--:--:--",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CC"
9,1597761916.1,1105,"20200818 08:45:16","08:45:16",NA,9,NA,0.00142579818656565,-0.847935749866477,400.269066666667,405.141368832199,35.0604933918735,34.6388496620065,0.0913542722199234,2.68105720467616,0.0896595502278972,0.0561868643154943,0,23.3415173362001,22.78435,2.78312698575998,48.8413697107885,1.44053740750026,2.94942057528347,1.34258957825972,-62.8777000275452,138.866952037064,10.7657674051449,86.7550194146634,0,0,1,0,46218.0989933347,0,0,0,0,6,0.5,"0: Broadleaf",2,NA,400.269066666667,399.991833333333,16.6461233333333,15.2440566666667,401.455066666667,16.7051233333333,599.998933333333,86.4388933333333,0.10001898,23.7450933333333,22.78435,999.9,0,0,10002.328,0,0.227353,0,0,0,0,2.25619666666667,0,-15.7093766666667,-3.13586,31.7706666666667,37.187,34.5956,36.2164,33.125,0,0,0,1597761917.1,0,2.27221538461538,0.697319654710501,-1.37302564253042,-15.7244615384615,15,NA,NA,1597431239,1597431237,0,0.049,0.003,-1.186,-0.059,400,20,0.66,0.1,0.276259625,-0.0410286866791754,0.0233578442762678,1,1.40479,-0.0523148217636008,0.00516789222023834,1,2,2,"2/2",100,100,-1.186,-0.059,-1.186,0,0,0,-0.059,0,0,0,-1,-1,-1,-1,5511.3,5511.3,2,645.006,816.739,23.4203,24.4861,30.0002,24.5698,24.4899,25.7926,-30,-30,-999.9,400,20,103.262,103.75,NA,1597761908.35,1597761908.35,0,"--:--:--",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CC"
